,gene_name,DNase,H3K4me1,H3K4me3,H3K27ac,H3K27me3,H3K36me3,gene_exp
7152,KLHL35,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7153,GNRHR,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7154,PTPA,68.39087674211723,5.04513,20.510501981505943,25.68152,0.0001,9.094374066493334,0.0
7155,CLEC10A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7156,IGDCC3,0.0001,0.0001,0.0001,0.0001,71.63019390581717,0.0001,0.0
7157,HSPBAP1,88.15958288030048,0.0001,11.102476882430649,5.71371,0.0001,0.0001,4.03649840298824
7158,UQCR10,162.29223089848767,4.99655,22.687186261558782,17.12101,0.0001,6.352367649499364,1621.71128695294
7159,INPP1,0.0001,5.31558,11.61755284015852,5.80782,0.0001,0.0001,3.5559628788229705
7160,VPS29,201.8296431748542,5.5937,19.992668428005285,23.47472,0.0001,0.0001,0.480535524165267
7161,MED17,70.03826892029916,0.0001,15.06088177014531,30.92974,0.0001,8.680408806771036,84.3820380434208
7162,FSHB,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7163,PCSK6,0.0001,0.0001,0.0001,0.0001,31.15512465373961,0.0001,0.0
7164,GHRH,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7165,EMCN,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7166,DIXDC1,0.0001,4.7782,12.775924702774107,7.41757,0.0001,0.0001,0.0
7167,NT5C,64.27239629666238,6.25356,9.817602377807134,11.46722,0.0001,0.0001,56.6070847466684
7168,TGM3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7169,POLL,98.86763203848308,0.0001,11.086971598414795,12.41158,0.0001,5.328525197765117,0.0
7170,MCUB,31.324552733023623,0.0001,14.180581241743727,11.69615,0.0001,6.794863638878132,171.262860812501
7171,NCKAP5L,105.45720075121083,4.7782,20.745690224570676,9.15347,0.0001,7.179869447364053,0.0
7172,RPS10-NUDT3,66.74348456393528,4.16917,13.7554821664465,32.3903,0.0001,9.672567350777232,22.2968483212684
7173,NAIF1,0.0001,6.16579,0.0001,9.9931,0.0001,0.0001,0.480535524165267
7174,WFIKKN2,0.0001,0.0001,0.0001,0.0001,31.15512465373961,0.0001,0.0
7175,MAP1LC3B,86.51219070211855,4.78172,11.479375825627477,17.33501,0.0001,6.048652984455386,70.9270433667933
7176,PRSS41,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7177,C16orf74,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7178,H2BC5,147.46570129485025,3.85973,12.94818361955086,31.04936,0.0001,0.0001,5.38199787065099
7179,DEFB1,0.0001,0.0001,0.0001,0.0001,27.676269621421977,0.0001,0.0
7180,RASSF7,31.324552733023623,5.39039,16.851073315719947,7.89943,0.0001,0.0001,19.798063595609
7181,AQP11,28.02976837665975,2.73085,12.07717965653897,0.0001,0.0001,0.0001,0.0
7182,TIGAR,0.0001,0.0001,0.0001,23.89371,0.0001,6.162803562538032,0.0
7183,SEPTIN3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7184,ATP8A1,12.379542683931335,6.92567,4.976337516512549,9.79548,0.0001,9.844221939481107,0.480535524165267
7185,OMG,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7186,COL15A1,0.0001,0.0001,0.0001,0.0001,37.93139427516159,0.0001,0.0
7187,DEF8,37.0904253566604,10.26837,7.793081241743725,5.09439,0.0001,4.495353211262931,30.9464877562432
7188,ADGRG1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.63382078216191
7189,LCTL,21.440199663931995,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7190,LIMK2,0.0001,0.0001,0.0001,0.0001,0.0001,9.621632461138464,0.0
7191,KDM3A,0.0001,0.0001,0.0001,0.0001,0.0001,9.244260662720585,0.0
7192,HERC2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7193,TIAL1,175.47136832394318,0.0001,9.962648612945838,31.63351,0.0001,8.068761409525917,108.60102846135
7194,STRIT1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7195,MPPED2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7196,ACTRT3,37.91412144575138,0.0001,8.659990092470279,0.0001,0.0001,0.0001,0.0
7197,ZNF367,70.03826892029916,5.0883,15.401172391017171,23.90869,0.0001,12.558762515904188,0.480535524165267
7198,TANC1,13.203238773022306,0.0001,7.128335535006606,0.0001,40.190120036934445,0.0001,0.0
7199,FTO,146.6420052057593,3.46717,12.998200132100395,5.94112,0.0001,4.495353211262931,224.025661365847
7200,RAB26,0.0001,5.41704,6.881803170409511,0.0001,0.0001,8.968039497704266,0.0
7201,TPSB2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7202,IL31,0.0001,0.0001,0.0001,0.0001,24.345798707294552,0.0001,0.0
7203,TRIQK,57.68282758393463,0.0001,12.820723249669747,20.78443,0.0001,0.0001,8.553532330141751
7204,SLC24A5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7205,CSMD3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7206,MCTP1,0.0001,0.0001,9.868345442536327,0.0001,26.637580794090493,6.117137799413619,0.0
7207,EPN2,15.674327040295212,3.33982,16.474950462351387,5.28235,32.98116343490305,0.0001,0.480535524165267
7208,PRR23D1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7209,RTKN,31.324552733023623,5.1516,8.214778731836196,2.76815,32.41745152354571,0.0001,15.7615651926207
7210,TRPV6,10.7321505057494,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7211,HPS3,0.0001,0.0001,0.0001,0.0001,0.0001,6.122807988051115,0.0
7212,ACAD8,134.28656386939474,3.90754,13.649834874504622,8.7195,0.0001,4.823850749571279,16.145993611953003
7213,INPP5D,0.0001,0.0001,0.0001,0.0001,0.0001,16.137052608286773,0.0
7214,FGFR4,0.0001,3.31881,0.0001,0.0001,0.0001,0.0001,0.0
7215,KCTD14,0.0001,0.0001,4.6680812417437245,0.0001,0.0001,0.0001,0.0
7216,B3GNT7,90.63067114757338,8.91648,11.763028401585206,6.23107,0.0001,7.364537810477403,0.0
7217,ETS2,35.443033178478466,6.01863,14.602988771466311,0.0001,0.0001,7.289082812413564,0.0
7218,PPIP5K1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7219,ZDHHC19,0.0001,0.0001,9.721103038309115,0.0001,0.0001,0.0001,0.0
7220,ELK3,0.0001,0.0001,0.0001,0.0001,0.0001,7.123361177186481,0.0
7221,NT5DC3,0.0001,0.0001,0.0001,0.0001,0.0001,8.271837141118548,0.0
7222,SYNE1,0.0001,0.0001,0.0001,0.0001,0.0001,7.123361177186481,0.0
7223,ANO2,0.0001,0.0001,0.0001,0.0001,49.0005540166205,0.0001,0.0
7224,SEZ6,0.0001,0.0001,0.0001,0.0001,42.47368421052632,0.0001,0.0
7225,RPS6KA4,53.56434713847978,4.99655,9.148480845442537,9.9931,0.0001,8.680408806771036,0.0
7226,NDUFC2,37.0904253566604,5.49071,8.195260898282694,11.32163,0.0001,7.677836477291586,684.763121935505
7227,KEL,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7228,CYRIB,32.1482488221146,5.68116,11.891826287978864,4.58053,0.0001,5.809357194224705,24.411204627595502
7229,DET1,125.22590688939408,3.44602,13.828467635402909,18.36776,0.0001,0.0001,3.07542735465771
7230,RAB6B,0.0001,0.0001,8.017519815059444,0.0001,53.34616805170822,0.0001,0.0
7231,KLHL36,29.677160554841684,4.32233,14.345888375165126,13.45083,0.0001,9.555664656746142,2.59489183049244
7232,DDX18,0.0001,0.0001,0.0001,0.0001,0.0001,10.079880511146762,0.0
7233,FRG2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7234,NUP58,102.16241639484696,0.0001,14.634362615587843,15.9965,0.0001,5.809357194224705,65.4489383913093
7235,RNF7,140.8761325821225,0.0001,15.41094782034346,20.34167,0.0001,7.289082812413564,496.969839091719
7236,C17orf98,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7237,HOPX,0.0001,0.0001,0.0001,0.0001,43.27959372114497,0.0001,0.0
7238,CDADC1,76.62783763302691,0.0001,15.41094782034346,13.83863,0.0001,6.162803562538032,130.705662572952
7239,ADSL,65.09609238575335,0.0001,13.082826948480845,23.39229,0.0001,12.628049455108703,379.23863567122805
7240,MAN2A2,0.0001,0.0001,0.0001,0.0001,0.0001,10.010386126016485,0.0
7241,SPECC1L,68.39087674211723,4.52723,14.683058124174371,13.06968,0.0001,8.680408806771036,79.38446859210201
7242,RAB3IP,29.677160554841684,3.91314,9.962648612945838,10.11476,0.0001,11.56542844498534,9.41849627363922
7243,CDC27,118.63633817666631,0.0001,14.896383751651255,36.21859,0.0001,12.628049455108703,36.5206998365603
7244,ODAPH,6.613670060294554,3.17475,6.0911492734478205,0.0001,0.0001,0.0001,0.0
7245,SLC22A8,0.0001,0.0001,0.0001,0.0001,28.06602031394275,0.0001,0.0
7246,OR52E8,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7247,C6orf136,56.85913149484366,0.0001,10.795029722589168,18.03504,0.0001,4.995920230126681,13.0705662572953
7248,RPL17-C18orf32,168.88179961121543,0.0001,0.0001,37.14715,0.0001,5.983999004259556,90.052357228571
7249,ERN2,0.0001,0.0001,0.0001,0.0001,40.83638042474608,5.57887094097472,0.0
7250,DYNC1I1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7251,CAVIN4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7252,TREM2,0.0001,0.0001,0.0001,0.0001,31.65475530932595,0.0001,0.0
7253,PIANP,0.0001,0.0001,0.0001,0.0001,65.6842105263158,0.0001,0.0
7254,FUT4,42.85629798029719,0.0001,14.062235799207397,14.93352,0.0001,0.0001,1.05717815316359
7255,KRTAP1-1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7256,GEMIN4,61.80130802938947,5.088,18.554194187582564,22.55509,0.0001,10.079880511146762,0.0
7257,GID8,116.9889459984844,4.21917,19.69966974900925,21.98141,0.0001,10.079880511146762,28.063274611251604
7258,UVRAG,0.0001,4.48121,3.689778731836195,4.37061,0.0001,9.0828124135642,0.0
7259,MICAL3,0.0001,0.0001,0.0001,0.0001,0.0001,10.995270232892626,0.480535524165267
7260,NT5E,18.969111396659088,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7261,AGO2,0.0001,0.0001,0.0001,0.0001,0.0001,9.996293632793051,0.0
7262,BRD9,0.0001,0.0001,0.0001,0.0001,0.0001,14.088551750843614,0.0
7263,COL6A1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7264,PRXL2A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7265,USP15,65.09609238575335,0.0001,0.0001,23.22562,0.0001,8.665680146041932,167.226362409513
7266,DRC7,29.677160554841684,0.0001,0.0001,0.0001,0.0001,0.0001,1.05717815316359
7267,STC2,0.0001,0.0001,0.0001,0.0001,34.846999076638966,0.0001,0.0
7268,HDLBP,0.0001,0.0001,0.0001,0.0001,0.0001,12.23922664158876,3.5559628788229705
7269,GATC,51.91695496029785,3.91314,17.62977212681638,21.18343,0.0001,8.241785141339824,0.0
7270,BMPER,0.0001,0.0001,0.0001,0.0001,47.84616805170822,0.0001,0.0
7271,AQP12A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7272,ZNF658,18.14541530756812,0.0001,5.178203434610304,0.0001,0.0001,0.0001,0.0
7273,MYH10,64.27239629666238,0.0001,11.490918097754294,0.0001,50.94404432132964,5.480859655916358,10.1873531123037
7274,SMR3A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7275,STIP1,230.65900629303812,4.89431,17.371928665785997,11.4883,0.0001,11.312164629086684,1161.2621476977802
7276,ZNF25,231.4827023821291,0.0001,12.280102377807134,23.828,0.0001,0.0001,26.5255609339227
7277,ADAMTS8,0.0001,0.0001,0.0001,0.0001,23.554570637119117,0.0001,0.0
7278,C13orf42,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7279,STATH,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7280,ADAM11,0.0001,4.61336,0.0001,0.0001,0.0001,0.0001,0.0
7281,TCF19,127.696995156667,5.78217,19.724752311756937,10.80958,0.0001,0.0001,0.480535524165267
7282,KRTAP5-10,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7283,P2RX7,20.616503574841023,6.14995,9.224884412153235,4.86542,0.0001,4.166855672954584,3.5559628788229705
7284,FAM86B2,8.261062238476493,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7285,MEPCE,174.64767223485222,4.16917,9.44045574636724,42.33012,0.0001,8.011146761077613,43.7287326990393
7286,DTHD1,107.10459292939277,2.18236,5.347523117569352,7.80446,0.0001,0.0001,0.0
7287,HSPB9,48.62217060393397,0.0001,12.560419418758256,0.0001,0.0001,0.0001,0.0
7288,RPL7L1,103.80980857302887,0.0001,11.361195508586526,13.59681,0.0001,9.119032472202246,25.6605969904252
7289,TNFRSF1A,0.0001,6.15998,0.0001,7.89943,0.0001,8.844111301654035,0.0
7290,TLL2,31.324552733023623,4.8415,11.407348084544251,0.0001,33.41385041551247,0.0001,0.0
7291,COX4I2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7292,ZNF10,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7293,CNTFR,0.0001,0.0001,0.0001,0.0001,57.16472760849493,0.0001,0.0
7294,SDR42E2,0.0001,0.0001,0.0001,0.0001,29.074238227146814,0.0001,0.0
7295,RGCC,16.498023129386183,5.32032,13.808817701453105,4.8137,42.44893813481072,0.0001,0.0
7296,APOM,114.51785773121148,0.0001,16.872589167767504,45.38672,0.0001,7.78037008353156,42.3832332313765
7297,PLA2G12A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7298,TBC1D21,20.616503574841023,0.0001,0.0001,0.0001,31.433979686057253,0.0001,0.0
7299,CNTN5,0.0001,0.0001,0.0001,0.0001,31.17996306555863,0.0001,0.0
7300,CFAP73,0.0001,4.64078,5.942107001321004,0.0001,67.54164358264082,10.77030204126791,0.0
7301,NUDT12,13.203238773022306,0.0001,6.7861459709379135,6.98359,0.0001,0.0001,94.52133760330791
7302,CEP70,48.62217060393397,4.5822,8.65457397622193,0.0001,0.0001,0.0001,18.068135708614
7303,DEFA3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7304,ZEB1,95.5728476821192,3.21776,13.22480184940555,0.0001,0.0001,12.73170326934779,0.480535524165267
7305,CXCL12,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.63382078216191
7306,ACTB,101.33872030575598,5.55326,13.476354029062088,0.0001,0.0001,15.91563865685678,8170.1610889627
7307,CHP1,125.22590688939408,4.75933,11.483636063408191,20.49821,0.0001,4.631935608784644,103.507351905198
7308,SENP7,28.02976837665975,0.0001,12.695277410832231,35.1921,0.0001,6.5799496597886815,24.411204627595502
7309,CHUK,86.51219070211855,3.7034,13.773216644649937,22.2573,0.0001,6.844152790839187,25.6605969904252
7310,FAM118A,60.9776119402985,6.02163,3.0972258916776747,19.56286,0.0001,9.28933174752448,39.0194845622196
7311,CNOT8,95.5728476821192,4.00691,17.70175033025099,22.01875,0.0001,8.068761409525917,1.05717815316359
7312,CHST13,12.379542683931335,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7313,ADAMTS7,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7314,TBX2,0.0001,0.0001,0.0001,0.0001,46.96638965835642,0.0001,0.0
7315,ZNF727,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7316,RHO,10.7321505057494,6.85382,0.0001,0.0001,0.0001,0.0001,0.0
7317,KRT38,0.0001,0.0001,0.0001,0.0001,29.25512465373961,0.0001,0.0
7318,BBS7,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7319,GATM,51.09325887120688,0.0001,11.363655878467636,8.88624,0.0001,0.0001,31.523130385241497
7320,CRYBB2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7321,CFAP157,0.0001,0.0001,0.0001,0.0001,32.98116343490305,0.0001,0.0
7322,ICA1,0.0001,0.0001,6.206109643328929,0.0001,44.70766389658357,5.271657354649555,1.05717815316359
7323,TCIRG1,38.73781753484234,4.00934,0.0001,0.0001,0.0001,8.765876528184986,1.63382078216191
7324,EBLN2,7.437366149385523,0.0001,0.0001,0.0001,0.0001,9.119032472202246,0.0
7325,SYT9,0.0001,0.0001,0.0001,0.0001,36.14312096029548,0.0001,0.0
7326,VSIG10,0.0001,3.49144,11.94805151915456,0.0001,41.93979686057249,0.0001,0.0
7327,GOLGA7B,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7328,NFATC3,88.98327896939145,9.62648,13.395591149273448,17.41922,0.0001,8.241785141339824,0.0
7329,CD200R1L,0.0001,2.91756,0.0001,0.0001,0.0001,0.0001,0.0
7330,SAC3D1,118.63633817666631,5.70056,15.3997357992074,16.53108,0.0001,4.823850749571279,1.05717815316359
7331,MYO1C,0.0001,0.0001,0.0001,0.0001,0.0001,7.677836477291586,0.0
7332,MTRR,0.0001,0.0001,0.0001,0.0001,46.2792243767313,10.873540963655474,0.0
7333,DZANK1,88.15958288030048,3.44602,15.98748348745046,33.02341,0.0001,5.345286828566688,1.05717815316359
7334,MXRA7,0.0001,0.0001,0.0001,0.0001,39.02253000923361,0.0001,0.0
7335,ABCA6,0.0001,0.0001,0.0001,0.0001,0.0001,6.679509874426066,0.0
7336,ARFRP1,19.792807485750057,4.36472,0.0001,12.40555,0.0001,7.227913923770537,0.0
7337,CNTROB,214.18508451121875,6.19498,25.032331571994717,29.63003,0.0001,7.550685954527853,0.0
7338,FAM53C,124.40221080030312,3.25962,11.175528401585204,30.55116,0.0001,9.300492338330477,27.294417772587103
7339,KSR2,10.7321505057494,0.0001,11.424702774108322,0.0001,50.10554016620499,0.0001,6.24696181414847
7340,FAIM,37.91412144575138,4.99655,7.682992073976222,5.05738,0.0001,0.0001,1.05717815316359
7341,ANKIB1,73.33305327666304,0.0001,20.02561096433289,30.85233,0.0001,0.0001,10.956209950968098
7342,ERMP1,23.911287931204903,2.60745,18.979458388375164,10.2003,0.0001,9.996293632793051,30.9464877562432
7343,BMF,79.92262198939079,4.49971,11.794022457067372,8.41561,0.0001,7.625006914864192,2.1143563063271698
7344,RASGRP1,0.0001,0.0001,0.0001,9.08179,0.0001,9.232878796260442,9.41849627363922
7345,C1QTNF8,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7346,MYO1G,193.5926822839445,8.60132,21.958751651254957,28.71977,0.0001,10.351925098191073,112.973901731254
7347,RBM43,57.68282758393463,0.0001,12.310089167767504,20.34167,0.0001,0.0001,0.0
7348,RAB37,30.500856643932654,11.60516,0.0001,14.70384,0.0001,0.0001,0.0
7349,NPHP3-ACAD11,70.03826892029916,0.0001,14.784362615587844,6.98359,0.0001,0.0001,1.05717815316359
7350,PACS1,0.0001,0.0001,0.0001,0.0001,0.0001,7.364537810477403,0.0
7351,ICOSLG,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7352,WHRN,26.38237619847781,0.0001,7.3626981505944515,0.0001,0.0001,5.6943630027106265,9.03406785430701
7353,SLC5A4,0.0001,0.0001,0.0001,0.0001,36.82686980609418,0.0001,0.0
7354,PSMB10,163.11592698757866,2.74288,12.60632430647292,41.24828,0.0001,11.17667478010732,3340.2985355776
7355,TOP2A,0.0001,0.0001,0.0001,0.0001,0.0001,9.119032472202246,0.0
7356,XKR3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7357,DNAJC13,0.0001,0.0001,0.0001,0.0001,0.0001,7.803161475908614,0.0
7358,CA7,0.0001,0.0001,0.0001,0.0001,51.48393351800554,0.0001,0.0
7359,TRIM15,20.616503574841023,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7360,SLC35C2,42.85629798029719,6.84525,5.20161822985469,9.752,0.0001,6.794863638878132,0.480535524165267
7361,TAF9,79.92262198939079,0.0001,15.765108982826948,40.96869,0.0001,0.0001,0.0
7362,SPDYE1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7363,DHX38,18.969111396659088,0.0001,0.0001,0.0001,0.0001,11.168542899817448,3.07542735465771
7364,HMGXB4,42.03260189120622,2.37075,10.939646631439896,12.23732,0.0001,9.917104608065497,26.813882248421898
7365,KRT4,0.0001,0.0001,0.0001,0.0001,41.47543859649123,0.0001,0.0
7366,TMEM141,173.00028005667028,6.23698,11.648464332893,15.15107,0.0001,0.0001,41.3260550782129
7367,PTMA,207.595515798491,6.01425,13.19816710700132,23.7912,0.0001,9.705551252973391,4.51703392715351
7368,PENK,8.261062238476493,0.0001,0.0001,0.0001,37.93139427516159,0.0001,0.0
7369,VCAN,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7370,MIEF2,95.5728476821192,6.39631,16.821449801849404,20.98484,0.0001,5.856419759915916,26.5255609339227
7371,OR56A5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7372,TCN1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7373,PSMA7,34.6193370893875,6.70619,0.0001,6.11563,0.0001,10.150412125905849,1.63382078216191
7374,SCNN1G,23.911287931204903,4.18197,0.0001,0.0001,39.65032317636196,0.0001,9.41849627363922
7375,TLR9,0.0001,10.48075,7.83391677675033,13.60254,0.0001,0.0001,0.480535524165267
7376,ASPA,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.1143563063271698
7377,TESC,0.0001,0.0001,12.975660501981505,5.28235,0.0001,8.665680146041932,92.0706064300651
7378,PCDHGC5,0.0001,5.39428,0.0001,4.75894,0.0001,0.0001,0.0
7379,TFCP2L1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7380,STARD3,0.0001,6.00188,0.0001,5.22366,0.0001,9.499958510814848,0.480535524165267
7381,HOXA10,0.0001,0.0001,0.0001,0.0001,48.26195752539243,0.0001,0.0
7382,NELL1,0.0001,0.0001,0.0001,0.0001,40.70757156048015,0.0001,0.0
7383,GGA3,85.68849461302757,5.39039,15.747341479524438,53.61012,0.0001,10.471344802788073,159.297526260786
7384,PEG10,90.63067114757338,0.0001,12.878748348745043,8.57456,0.0001,0.0001,143.295693306082
7385,TPH1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7386,FBXL5,150.7604856512141,0.0001,14.004524438573316,25.45876,0.0001,8.665680146041932,30.177630917578696
7387,HNRNPK,108.7519851075747,0.0001,8.514266842800529,26.57192,0.0001,7.677836477291586,1052.08447660743
7388,RFLNA,0.0001,0.0001,0.0001,0.0001,0.0001,7.123361177186481,0.0
7389,ZCCHC4,0.0001,5.31558,8.928599735799207,12.28678,0.0001,5.610029319024174,0.0
7390,ADGRF5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7391,CSNK1A1,147.46570129485025,0.0001,11.40822324966975,48.57381,0.0001,9.28933174752448,51.9939437146818
7392,KRTAP2-1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7393,GMPPB,130.99177951303088,5.8537,15.010485468956407,27.58655,0.0001,5.480859655916358,7.88078259631037
7394,PLBD2,0.0001,0.0001,0.0001,0.0001,0.0001,6.122807988051115,0.0
7395,OLIG2,0.0001,0.0001,0.0001,0.0001,55.91071098799631,0.0001,0.0
7396,CHST14,45.3273862475701,6.44358,20.794435270805813,9.65692,0.0001,0.0001,0.0
7397,CYP3A5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7398,STIM2,65.09609238575335,4.34215,14.302427344782034,10.03991,0.0001,0.0001,13.0705662572953
7399,CASP7,37.0904253566604,4.78172,10.109081902245707,0.0001,0.0001,6.794863638878132,13.0705662572953
7400,SLC22A7,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7401,MED20,188.6505057493987,4.09902,7.863358652575958,34.42278,0.0001,6.5799496597886815,144.929514088244
7402,STAT6,101.33872030575598,6.36178,12.846747027741085,26.11829,0.0001,8.79468385240914,513.115832703672
7403,OR10A5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7404,GLTP,24.734984020295872,5.58352,18.39250330250991,3.9961,0.0001,5.368728218177796,11.3406383703003
7405,MROH8,102.98611248393792,4.01603,13.604029062087186,36.92801,0.0001,0.0001,1.63382078216191
7406,SEM1,33.795641000296534,0.0001,13.124240422721268,12.84779,0.0001,0.0001,484.668129673088
7407,GALR3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7408,ENGASE,9.084758327567462,0.0001,0.0001,0.0001,0.0001,6.925914145046191,2.59489183049244
7409,APOBEC1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7410,UBTFL1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7411,GIT2,125.22590688939408,3.57348,14.532694848084544,19.3042,0.0001,12.628049455108703,23.1618122647658
7412,PRKCI,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7413,SLC6A6,97.22023986030112,3.12429,17.503186922060767,15.22726,0.0001,11.065373126071805,54.7810497548404
7414,CHST6,0.0001,5.088,10.854293262879787,0.0001,0.0001,0.0001,0.0
7415,ACTC1,0.0001,0.0001,0.0001,0.0001,44.23822714681441,0.0001,0.0
7416,EEF1B2,128.52069124575794,0.0001,12.38125825627477,27.47421,0.0001,0.0001,215.95266455987095
7417,CPNE8,68.39087674211723,0.0001,12.66439894319683,31.91462,0.0001,9.119032472202246,0.0
7418,SFTPA1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7419,SLC38A8,18.969111396659088,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7420,XRCC2,0.0001,0.0001,0.0001,0.0001,0.0001,6.5799496597886815,0.0
7421,RILPL2,99.69132812757404,3.44602,0.0001,0.0001,0.0001,7.364537810477403,29.697095393413505
7422,RERG,8.261062238476493,0.0001,0.0001,0.0001,33.41385041551247,0.0001,6.63139023348068
7423,PKNOX1,124.40221080030312,3.35107,10.613986129458388,26.74241,0.0001,7.414241854289982,9.41849627363922
7424,ATAD2,65.91978847484431,4.06623,18.30302179656539,42.58983,0.0001,8.241785141339824,537.815358645766
7425,PCCA,78.27522981120885,0.0001,19.61747027741083,12.62529,0.0001,5.498713835260276,45.3144999287846
7426,H1-7,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7427,MKLN1,49.44586669302494,3.40347,14.52197820343461,32.09136,0.0001,6.5799496597886815,77.8467549147732
7428,KNOP1,0.0001,0.0001,0.0001,0.0001,0.0001,7.4518587154948275,0.0
7429,EXOC4,131.81547560212184,0.0001,18.343989431968296,11.60757,0.0001,6.048652984455386,209.081006564308
7430,ANO5,13.203238773022306,0.0001,8.585386393659181,3.38564,0.0001,0.0001,4.03649840298824
7431,PPP1R12A,0.0001,0.0001,0.0001,0.0001,0.0001,6.048652984455386,4.03649840298824
7432,ZC3H6,51.91695496029785,0.0001,23.917668428005285,35.12962,0.0001,0.0001,23.546240684098105
7433,UGT2A1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7434,SDHD,122.75481862212118,3.36872,16.964481505944516,14.245,0.0001,5.809357194224705,92.74335616389652
