,gene_name,DNase,H3K4me1,H3K4me3,H3K27ac,H3K27me3,H3K36me3,gene_exp
7484,PPWD1,96.8688384755122,0.0001,6.80443133553563,38.36377018043685,0.0001,5.675838112933193,143.81816772195802
7485,SEZ6L2,351.3212128703746,4.878886398247806,6.609462010382255,28.22640075973409,0.0001,2.954632845948784,3.4585531315901603
7486,B4GALNT1,187.95122249185505,4.070601119077359,4.567042630171464,0.0001,0.0001,0.0001,0.288212760965847
7487,CDKN1A,260.9617049176536,5.3577710853681495,4.529949661790152,25.081766381766386,5.367216207636886,5.353477663785443,119.127941199217
7488,PLA2R1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7489,CCT5,310.1172772439338,3.72648483085505,5.078993235803051,74.1210351377018,0.0001,10.09970110671298,3.4585531315901603
7490,UBXN2A,357.1042213793488,0.0001,5.812013528393896,44.366761633428304,0.0001,4.6520155101381375,6.62889350221448
7491,C8orf58,386.0192639242195,4.664661795657159,4.92027056787793,80.87421652421652,0.0001,3.908684061717424,0.0
7492,RTP3,187.95122249185505,3.607903697746445,0.0001,0.0001,0.0001,0.0001,0.0
7493,DCAF17,0.0001,0.0001,0.0001,0.0001,0.0001,4.446409241457307,0.0
7494,WDR74,177.10808153752848,4.3276039082151225,5.533378952336006,73.32611585944919,0.0001,4.801235964132805,0.0
7495,GOLT1B,88.194325712051,4.156799164969799,5.64470819568979,19.34553656220323,0.0001,0.0001,123.547203534026
7496,NKX3-2,487.9447888948888,5.057767663113226,3.765864401447223,0.0001,0.0001,0.0001,0.0
7497,MAPT,697.5788473452016,7.672430314334115,0.0001,0.0001,5.038532062178128,0.0001,0.0
7498,PRR20D,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7499,GGCX,143.85578261092715,0.0001,5.057451628126474,38.33907882241216,0.0001,5.307213829873172,44.67297794970629
7500,WRNIP1,649.1461510825432,5.007691517941171,0.0001,14.75835707502374,0.0001,3.15275870425721,0.288212760965847
7501,KRTAP10-7,0.0001,0.0001,0.0001,29.03570750237417,0.0001,0.0001,0.0
7502,NRBF2,281.2022346990631,0.0001,4.3280163599182,19.783618233618235,0.0001,3.3086679053235315,48.996169364194
7503,HOXC6,226.9865299274305,4.855563730942318,1.883570866761051,0.0001,0.0001,0.0001,0.0
7504,ISG20,212.52900865499512,4.747155250594616,1.0370992606575429,14.105365622032288,0.0001,0.0001,0.0
7505,SLC22A23,52.77339859458437,4.156799164969799,0.0001,0.0001,0.0001,3.3122950157524844,0.0
7506,SYNRG,0.0001,0.0001,0.0001,0.0001,0.0001,5.959059697875434,0.0
7507,H4C3,23.135479986091863,0.0001,2.821933301871952,34.25807217473884,0.0001,0.0001,0.0
7508,HHLA1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7509,EIF2AK1,507.46244261267657,0.0001,5.15922290388548,28.85465337132004,0.0001,7.323959932143144,140.07140182940202
7510,CKMT2,114.21786400243464,4.488013552129498,2.344338524461224,22.59387464387465,0.0001,4.25934243476856,29.974127140448104
7511,FKBP6,0.0001,4.664661795657159,0.0001,0.0001,0.0001,0.0001,0.0
7512,CAND2,103.37472304810812,4.082818569155217,5.085810917099261,21.050427350427352,0.0001,7.055190241538089,3.4585531315901603
7513,MPZL2,42.65313370387961,4.747155250594616,2.043745477426459,0.0001,4.639359352138444,0.0001,0.096070920321949
7514,FBXL17,257.3473245995448,4.9479560582467785,4.584380997325782,88.09895536562203,0.0001,0.0001,1.2489219641853402
7515,DCSTAMP,52.0505225309626,3.911166817816259,0.0001,0.0001,0.0001,0.0001,0.0
7516,XKR9,373.0074947790277,0.0001,4.446004404593362,13.557739791073123,4.249966746827892,0.0001,1.92141840643898
7517,PKIG,311.5630293711774,0.0001,4.844031775994965,22.986087369420705,0.0001,3.744648194522982,0.0
7518,C1QTNF9B,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7519,ADGRD1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7520,FAM186A,18.798223604361255,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7521,FAU,298.5512602259856,2.834354306052258,4.196676105081012,35.074264007597336,0.0001,3.627902092253009,41.3104957384381
7522,NAV2,174.93945334666316,6.43563594052121,6.008769859996853,60.71068376068376,0.0001,8.210614750787624,6.43675166157058
7523,UBOX5,362.1643538247012,4.050563816498691,5.1855843951549465,18.965669515669514,0.0001,4.871645528717989,0.0
7524,DEFB105A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7525,CREBRF,567.4611558932833,3.486011532999093,4.712603429290545,42.67986704653372,0.0001,0.0001,68.49856618954959
7526,SUV39H2,829.865166987985,5.487517325165552,5.128139059304703,38.91785375118708,0.0001,4.226698440907989,752.1392352005389
7527,HOXC13,349.15258467950935,3.5009667870159644,1.1178763567720622,0.0001,0.0001,0.0001,0.0
7528,KRT5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7529,TALDO1,469.8728873043446,3.252853305042693,5.625785747994337,57.408452041785374,0.0001,5.2500444300832045,342.300689107104
7530,STMP1,258.7930767267883,3.720393217090741,4.793449740443605,48.92948717948718,0.0001,0.0001,23.2491627179117
7531,RASL10B,149.6387911199013,4.0175903903081736,0.0001,0.0001,1.4616291035026403,0.0001,0.0
7532,CDC42EP2,367.9473623336753,6.70113447750723,5.096860154160767,22.015099715099712,2.5971535284675715,3.5360529929719684,16.1399146140874
7533,CTDP1,724.325261699207,5.791824232987115,4.66407739499764,99.87450142450145,0.0001,4.889562969545198,125.420586480304
7534,PIK3C2A,268.19046555387126,0.0001,4.3106481044517855,59.29202279202279,0.0001,5.258566927861701,232.58769809943905
7535,FSTL4,0.0001,4.664661795657159,0.950668554349536,0.0001,3.1493193912099016,0.0001,0.0
7536,TECTB,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7537,GRSF1,438.7892165686086,4.595249910165808,5.653709296838131,27.717663817663816,0.0001,4.889562969545198,0.0
7538,APOBR,246.50418364521823,0.0001,0.0001,56.963247863247865,0.0001,0.0001,0.0
7539,IFNA4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7540,HNRNPH1,0.0001,0.0001,0.0001,0.0001,0.0001,9.516124081105096,49.7647367267696
7541,KCTD16,37.59300125852723,0.0001,4.13770489224477,0.0001,2.363161360711642,0.0001,0.0
7542,GRM4,0.0001,0.0001,0.0001,0.0001,0.0001,3.159479764116649,0.0
7543,PURG,548.6663782391173,3.7420732020328193,5.643577159037281,41.25802469135802,0.0001,0.0001,0.0
7544,FAM162B,133.0126416566006,2.517855615064766,3.5397262859839542,0.0001,7.952701340816861,0.0001,7.589602705433969
7545,BMPR1B,200.24011557342507,0.0001,3.744657857479943,0.0001,5.3746298289522105,0.0001,1.2489219641853402
7546,HSD17B3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7547,UNC13C,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7548,UBE2W,380.9591314788671,0.0001,4.947193644801007,51.7991452991453,0.0001,5.720421681880604,3.17034037062432
7549,KBTBD6,99.76034272999928,3.218613644530381,4.589233915368884,16.301661918328584,0.0001,0.0001,10.8560139963802
7550,CYRIA,113.49498793881288,3.4919320340172137,3.594075821928582,18.15303893637227,3.526079871263302,0.0001,0.0
7551,HGH1,792.2756116796531,4.574570934788932,3.4271889255938333,42.81576448243114,2.078134754093812,3.292196461749737,62.4941336694278
7552,PRDM13,168.43356877406725,4.426780855905957,0.6711986786219915,0.0001,0.0001,0.0001,0.0
7553,ARHGAP24,68.67667199426326,3.9156157492171593,3.459756174296051,0.0001,0.0001,0.0001,0.096070920321949
7554,HTR7,331.8035591525869,4.0061942814120215,5.763828850086518,25.222412155745488,3.867534866868988,0.0001,1.05678012354144
7555,MACROD1,342.6467001069134,7.408737016820384,5.046904200094384,22.138698955365623,0.0001,0.0001,24.402013761775105
7556,SPOUT1,466.2585069862358,3.8811279752228742,4.993750196633632,42.303133903133904,0.0001,6.234396962597948,133.29840194670402
7557,PRB3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7558,ACVR1,368.67023839729706,3.924881504423264,4.725121912851973,36.64995251661919,1.9488961986932116,4.000670490346554,2.97819852998042
7559,SLCO1C1,18.07534754073949,3.8424821614962097,0.0001,0.0001,0.0001,0.0001,0.480354601609745
7560,YAF2,326.7434267072345,2.7965127222326798,2.9477457920402705,0.0001,11.153945458269511,0.0001,4.99568785674135
7561,ZNF280A,0.0001,0.0001,0.4468349850558439,0.0001,2.1235018731940265,0.0001,0.096070920321949
7562,SIDT2,279.7564825718196,5.920920244349002,5.284953594462796,27.72849002849003,0.0001,0.0001,1.53713472515118
7563,IFT22,319.51466607101685,0.0001,3.5354884379424254,22.138698955365623,0.0001,3.819694644155424,66.8173250839155
7564,FSCN1,359.99572563383583,7.071704796290275,3.5505977662419377,33.02136752136752,1.9748255126496697,3.590661604329913,0.0
7565,OSR2,164.81918845595845,9.00593761229274,2.7489916627339936,0.0001,0.0001,0.0001,0.0
7566,AKTIP,234.21529056364815,5.399804931469345,6.108043102092181,39.97146248812915,0.0001,4.6520155101381375,41.3104957384381
7567,CTNNA1,35.424373067661925,3.827509796204719,0.0001,34.91671415004748,0.0001,6.021423378301963,0.0
7568,KRTAP17-1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7569,ZDHHC17,0.0001,0.0001,0.0001,0.0001,0.0001,4.746603118184021,0.0
7570,CRHR2,139.51852622919654,4.475796102051642,0.5743652666352053,0.0001,0.0001,0.0001,0.0
7571,LIMA1,81.6884411394551,0.0001,3.1864134025483715,35.197910731244065,0.0001,4.954002746586962,0.0
7572,SPDYA,0.0001,0.0001,0.0001,0.0001,0.0001,5.258566927861701,0.0
7573,LIMD1,443.1264729503392,3.720675553121952,5.575005505741701,52.637749287749294,1.542587317117754,3.68310849018499,0.288212760965847
7574,FGD6,297.105508098742,0.0001,4.617818153216926,46.48195631528965,0.0001,6.244825914855804,2.30570208772678
7575,HDAC10,602.1592069471282,7.360757002789138,4.8227859053012425,0.0001,0.0001,2.7726391469424025,0.096070920321949
7576,OR5L1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7577,TERF2IP,0.0001,0.0001,0.0001,0.0001,0.0001,4.003659423216738,0.0
7578,OR2B3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7579,PCED1A,716.3736249993675,0.0001,5.588894132452414,0.0001,7.293533706476087,0.0001,0.0
7580,KRTAP1-4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7581,SKOR2,513.9683271852724,6.400455159904861,2.445574956740601,32.4346628679962,1.8178134182873675,0.0001,0.0
7582,MAB21L2,76.62830869410271,5.383643332591845,2.9102501179801794,0.0001,6.973075130952215,0.0001,0.480354601609745
7583,TRIM60,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7584,FANCA,889.8638802685919,3.5188138464434213,5.919713701431492,25.15626780626781,0.0001,9.098982147184747,474.926594611555
7585,AASS,129.39826133849178,5.304486576205061,1.1098851659587856,45.68490028490029,0.0001,7.618830277082155,6359.510641631739
7586,GPM6A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7587,NOP10,109.88060762070404,3.922674149997433,6.01592260500236,45.04615384615384,0.0001,0.0001,199.203053287561
7588,ACADS,844.3226882604205,4.929612771855376,3.657717476797231,0.0001,0.0001,0.0001,3.65069497223406
7589,OGFOD3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7590,RAB27A,216.8662650367257,2.579901096832704,5.306122384772691,0.0001,0.0001,3.590661604329913,12.2970778012095
7591,USP3,192.28847887358563,5.542307626495098,4.205063709296838,0.0001,4.553549847525026,3.3994102916229094,17.292765657950802
7592,HIVEP2,0.0001,3.5476463441761776,0.0001,0.0001,0.0001,4.980620405525486,0.0
7593,SEC16A,44.09888583112314,0.0001,0.0001,0.0001,0.0001,6.792244930931417,0.096070920321949
7594,CACFD1,597.8219505653975,5.62516897383686,3.7943054900110114,88.02255460588793,0.0001,3.2087002181113173,10.8560139963802
7595,CCNY,0.0001,0.0001,0.0001,0.0001,0.0001,3.761806284837224,0.0
7596,MYH13,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7597,PAK1IP1,105.54335123897344,0.0001,4.753627497247129,19.32905982905983,0.0001,5.353477663785443,0.288212760965847
7598,MON1A,204.57737195515568,5.017855615064766,4.9745036967122855,25.222412155745488,0.0001,0.0001,1.92141840643898
7599,TFPI2,50.60477040371906,0.0001,4.343872896020135,0.0001,2.2067735283533274,0.0001,0.0
7600,IRF2,516.8598314397595,3.9401960952071313,5.781947459493471,40.83010446343779,0.0001,4.030640601017852,16.908481976663
7601,PNLDC1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7602,HEXA,268.9133416174931,3.404938313855,4.366035865974516,22.015099715099712,0.0001,4.862727199289118,247.670832589985
7603,ARHGAP12,0.0001,0.0001,0.0001,0.0001,0.0001,4.003538250262541,0.0
7604,TUBA1B,469.8728873043446,4.613165414691741,7.249010539562687,49.077302943969606,0.0001,6.588246223442928,13695.2939755751
7605,GRM8,0.0001,0.0001,0.0001,0.0001,0.0001,3.4135471362791825,0.0
7606,KDM4C,829.1422909243634,3.911166817816259,4.721691049237061,81.89439696106363,0.0001,4.301284433314484,3.4585531315901603
7607,RNF180,185.7825943009897,4.082818569155217,4.672318703791096,0.0001,2.940436428503232,0.0001,0.0
7608,TAS2R50,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7609,KRT86,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7610,SLC14A2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7611,BTRC,49.88189434009729,0.0001,0.0001,0.0001,0.0001,3.3417562000161563,0.0
7612,LTB,267.4675894902495,6.190020704642288,4.713020292590844,0.0001,2.15462521022941,0.0001,0.096070920321949
7613,JAKMIP2,0.0001,4.574570934788932,0.0001,0.0001,0.0001,6.758381129331933,0.288212760965847
7614,PCP4,107.71197942983872,3.835517872726339,0.0001,0.0001,0.0001,0.0001,0.96070920321949
7615,MAP3K19,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7616,STK33,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.672496442253643
7617,NUBP1,0.0001,0.0001,0.0001,0.0001,0.0001,4.520559011228693,0.0
7618,PAPOLB,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7619,ULBP3,227.70940599105228,0.0001,4.3129731005191125,0.0001,2.896762569087035,0.0001,0.096070920321949
7620,COX6A1,203.85449589153396,2.871460105063226,3.5466367783545696,35.364577397910736,0.0001,0.0001,2483.04900664109
7621,KYAT1,46.990390085610215,0.0001,0.0001,0.0001,0.0001,3.0946603118184024,0.096070920321949
7622,C1R,49.15901827647552,6.319150938553412,1.2782019820670123,17.78566001899335,0.0001,0.0001,0.0
7623,PIK3IP1,310.1172772439338,4.025145018052395,2.835770017303759,0.0001,5.0005908048246885,0.0001,1.53713472515118
7624,VGLL3,235.6610426908917,2.995302955117127,3.813710869907189,36.64995251661919,2.335975362459576,3.5277243719201867,0.0
7625,UBE2B,369.3931144609188,0.0001,5.073097372974673,66.97763532763533,0.0001,5.763244203893691,0.672496442253643
7626,MLKL,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7627,C2orf66,14.460967222630648,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7628,AXIN2,710.5906164903934,5.025820913399839,1.162062293534686,55.46505223171889,1.8782893099415967,5.830616366427013,1.05678012354144
7629,CYYR1,109.15773155708229,0.0001,5.254664149756175,16.673979107312437,0.0001,3.738621859600937,22.768808116301894
7630,GLRB,159.03617994698428,3.5291918344997515,4.546443290860469,0.0001,4.132417803462737,0.0001,1.2489219641853402
7631,RAB18,139.51852622919654,0.0001,5.076172722982538,26.49178537511871,0.0001,3.651070361095404,175.329429587557
7632,MTLN,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7633,CERCAM,261.68458098127536,3.4732893003199807,0.0001,0.0001,4.741517993026219,0.0001,0.096070920321949
7634,FANK1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7635,SEMA3A,20.966851795226564,3.255043548193905,0.0001,39.3485754985755,0.0001,3.3692382260279503,0.096070920321949
7636,CYP26B1,566.7382798296616,6.064911620266593,1.850626081484977,0.0001,18.059364460478506,0.0001,0.0
7637,TMEM235,231.3237863091611,3.818706045413323,4.181112159823816,0.0001,6.2301217433312095,0.0001,0.0
7638,FAH,446.0179772048263,4.264762752177409,5.866827119710555,13.185327635327637,0.0001,3.8865336456902817,5.2839006177072
7639,CERT1,339.7551958524263,3.262589620300816,4.8956929369199305,54.924358974358974,0.0001,5.870676145084417,79.0183319648031
7640,PRR5-ARHGAP8,0.0001,0.0001,0.0001,0.0001,0.0001,3.973850876484368,0.0
7641,GSTO2,179.27670972839377,0.0001,2.5371197105552934,0.0001,1.8602224331203228,0.0001,31.2230491046334
7642,HORMAD2,224.09502567294345,4.209476223883917,2.851253736039012,0.0001,2.435787920652627,0.0001,0.0
7643,BPIFA3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7644,TMEM26,49.15901827647552,4.471492616485001,2.795461695768444,0.0001,4.378666723244661,0.0001,28.4369924152969
7645,VIPR1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7646,SH2B2,236.38391875451347,4.8477182115295765,4.536998584237848,26.49178537511871,2.2554741249519563,4.151555052912189,0.0
7647,UBE2E1,167.7106927104455,3.3509009086086827,0.0001,39.155270655270655,0.0001,3.924412311172146,39.677290092964896
7648,MEA1,406.259793705629,4.878886398247806,4.9643574012899165,74.37549857549857,0.0001,3.705242749818241,40.15764469457471
7649,NECTIN3,185.7825943009897,0.0001,0.0001,35.074264007597336,0.0001,3.761806284837224,0.0
7650,ZNF395,408.4284218964943,5.391240738522613,4.688906717004876,17.362155745489076,4.542047922105159,3.7918894902657727,3.17034037062432
7651,NPIPA8,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7652,PROP1,0.0001,5.211332797180062,0.0001,0.0001,0.0001,0.0001,0.0
7653,KIAA1143,75.90543263048095,4.270264026967369,5.410640239106496,35.89045584045584,0.0001,4.226698440907989,0.672496442253643
7654,SLC37A3,375.17612296989296,0.0001,5.847723769073462,31.50854700854701,0.0001,7.103594797641167,68.0182115879399
7655,ASB7,118.55512038416524,2.456520251193512,5.291840490797545,28.95897435897436,0.0001,5.257823733742629,13.4499288450729
7656,UBE2V1,311.5630293711774,4.545353433377252,5.26650464055372,42.81576448243114,0.0001,5.007609661523548,315.208689576315
7657,BTBD18,114.94074006605642,0.0001,0.0001,0.0001,0.0001,4.992172227158898,0.0
7658,ZSWIM2,72.2910523123721,0.0001,2.459797074091553,0.0001,1.666586967857443,0.0001,0.0
7659,RUSC2,71.56817624875033,4.516503824369877,2.4896444863929528,16.69738841405508,0.0001,0.0001,0.0
7660,MRPL2,440.95784475947386,4.187317123252511,4.547781972628598,64.16315289648622,0.0001,4.553033362953388,0.0
7661,SMAD2,351.3212128703746,4.592648996423743,5.621209690105395,96.44226020892688,0.0001,5.701664108570967,8.16602822736567
7662,EIF1B,154.69892356525366,4.89290908779795,6.09037439043574,41.473029439696106,0.0001,0.0001,0.0
7663,ATPAF2,595.6533223745323,3.791892678085591,5.106454302343872,25.87008547008547,1.9866579297187064,3.302593101219808,7.87781546639982
7664,CCDC169,88.91720177567277,4.475796102051642,3.77008966493629,54.21229819563153,0.0001,5.091194765328378,246.325839705477
7665,GP9,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7666,MSI1,221.92639748207813,5.073492924487945,4.625323265691364,24.642545109211778,1.9488961986932116,6.308167057112852,1.7292765657950802
7667,MAK16,279.7564825718196,0.0001,6.00798175239893,50.67113010446344,0.0001,5.72079327894014,264.579314566648
7668,CNKSR3,0.0001,3.9676425796957617,0.0001,0.0001,0.0001,3.908684061717424,0.0
7669,CRB2,252.2871921541924,8.490931024452012,2.7143007708038382,40.10137701804368,0.0001,0.0001,3.84283681287796
7670,DXO,651.3147792734084,4.063782276141749,4.793036023281422,83.3139126305793,0.0001,5.824509249535503,20.1748932676093
7671,WDR19,187.22834642823324,0.0001,4.691971055529337,23.796391263057927,0.0001,3.873955893044672,49.380453045481794
7672,PSMD6,118.55512038416524,4.373735904587533,5.946490482932201,35.19406457739791,0.0001,5.508861782050246,167.163401360191
7673,C7orf25,440.2349686958521,2.836895330333157,4.988656599024696,31.382431149097812,0.0001,0.0001,17.5809784189167
7674,ANO6,0.0001,0.0001,0.0001,0.0001,0.0001,7.406704903465545,0.096070920321949
7675,CCN4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7676,C17orf114,985.2835206666653,3.939083862356907,6.722444549315715,30.707549857549857,0.0001,0.0001,0.96070920321949
7677,ZSCAN23,92.5315820937816,0.0001,5.489417964448639,23.89738841405508,0.0001,2.827094272558365,17.5809784189167
7678,NAF1,161.92768420147135,3.837802227887955,3.877522416234073,22.15546058879392,0.0001,5.514556910897487,0.0
7679,PCDHGB3,80.96556507583333,0.0001,0.0001,0.0001,0.0001,4.952742547863316,0.0
7680,C11orf65,0.0001,0.0001,0.0001,0.0001,0.0001,5.258566927861701,0.0
7681,IFRD1,0.0001,0.0001,0.0001,0.0001,0.0001,6.134792794248323,0.0
7682,TLE7,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7683,SLC6A20,79.51981294858979,3.3573261922280597,3.1290844738084,0.0001,9.46451702929625,0.0001,0.0
7684,GPR63,234.21529056364815,3.3509009086086827,5.2779660217083535,22.05873694207028,3.952618105882996,4.907641974311334,0.096070920321949
7685,HAS3,358.5499735065923,6.427345527968378,4.431703633789523,25.471415004748337,0.0001,5.61925034332337,0.480354601609745
7686,GJD4,47.713266149231984,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7687,PRSS55,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7688,IQCF2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7689,DAO,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7690,ANAPC10,101.9289709208646,0.0001,4.778705364165487,24.55275403608737,0.0001,4.947871395104612,50.1490204080574
7691,ZBTB22,166.98781664682372,5.24651357779641,3.891134182790624,50.58209876543209,0.0001,0.0001,0.480354601609745
7692,PIK3CG,39.03875338577077,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7693,RABEP1,326.02055064361275,3.77202648825311,4.98484033349064,12.799477682811016,0.0001,5.977057920672106,59.80414790041329
7694,HFE,30.36424062230955,3.965948563508496,3.4349992134654705,18.87393162393162,0.0001,3.889611438726876,7.589602705433969
7695,HPS1,0.0001,0.0001,0.0001,0.0001,0.0001,5.429671217384279,0.0
7696,ZSCAN30,0.0001,0.0001,0.0001,0.0001,0.0001,4.544712820098554,0.0
7697,DDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7698,NOB1,250.84144002694885,2.7965127222326798,5.596024854491112,26.17863247863248,0.0001,6.8166006947249365,86.5598992100761
7699,LLPH,39.03875338577077,4.020798754299207,5.019704263017146,34.109639126305794,0.0001,0.0001,188.587216591986
7700,VWA3A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7701,ELP3,67.95379593064149,0.0001,5.929086046877458,33.02136752136752,0.0001,7.80860327974796,29.3977016185164
7702,STK32A,0.0001,5.272197600999298,0.0001,43.60716999050333,0.0001,0.0001,0.0
7703,DYNC2I1,0.0001,0.0001,0.0001,0.0001,0.0001,6.241206882623798,0.0
7704,KDELR3,0.0001,0.0001,0.0001,0.0001,0.0001,4.890548509572663,0.0
7705,IMMT,215.4205129094822,4.123945517701614,5.7429668082428815,59.44895536562203,0.0001,6.365586881008158,86.75204105071998
7706,OS9,0.0001,0.0001,0.0001,0.0001,0.0001,3.272647225139349,0.0
7707,PGAM5,106.2662273025952,0.0001,0.0001,0.0001,0.0001,6.365586881008158,0.0
7708,OPRL1,499.5108059128371,5.751766739104395,5.076172722982538,0.0001,5.027470792290487,0.0001,0.0
7709,MANF,901.4298972865402,4.839051350935131,5.532534214252005,45.44748338081671,0.0001,5.114136844656272,0.096070920321949
7710,GOLGA6L4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7711,SEPTIN11,0.0001,3.5686333224961926,0.0001,0.0001,0.0001,4.668963567331772,0.0
7712,MASTL,145.3015347381707,0.0001,6.416564417177913,79.4631054131054,0.0001,5.996582922691655,0.096070920321949
7713,CLDN18,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7714,CACNA1B,328.18917883447807,0.0001,2.1700220229668084,0.0001,2.149247580678724,0.0001,0.0
7715,PPP3CC,438.0663405049868,4.297453842336716,3.936361491269466,0.0001,4.861364057360294,0.0001,0.672496442253643
7716,TMEM88,336.86369159793924,7.923640937013398,0.0001,47.90997150997151,12.64226359850732,0.0001,4.32319141448771
7717,NR2C1,0.0001,0.0001,0.0001,0.0001,0.0001,5.61925034332337,0.0
7718,SEPTIN5,599.2677026926411,6.377979500693006,3.072859839546956,0.0001,2.5142246053888906,0.0001,0.480354601609745
7719,RCCD1,596.376198438154,5.188523468113139,0.0001,0.0001,0.0001,3.292196461749737,0.0
7720,PLA2G15,0.0001,0.0001,0.0001,0.0001,0.0001,4.346312303093948,0.0
7721,H1-0,879.7436153778871,4.383001659793638,0.0001,14.105365622032288,4.071676702460408,0.0001,0.0
7722,CSKMT,283.3708628899284,3.4623466402012286,5.64654554034922,37.374453941120606,0.0001,3.209152597140318,20.8473897098629
7723,SKAP2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7724,PIGF,273.25059799922366,3.965948563508496,5.437226679251219,51.16685660018994,0.0001,0.0001,536.075735396476
7725,NAPEPLD,221.92639748207813,4.03055218083195,5.184577630957999,58.486419753086416,1.2214147164259246,4.164835608692139,2.6899857690145703
7726,LCOR,27.47273636782248,0.0001,0.0001,0.0001,0.0001,4.666459326278375,0.096070920321949
7727,ANKRD26,194.45710706445087,0.0001,4.57947302186566,36.39401709401709,0.0001,4.520559011228693,83.005275158164
7728,RETREG2,534.208856966682,5.099236837152,3.674100991033506,49.98603988603988,0.0001,3.988633976896356,0.0
7729,CDK19,504.5709383581895,4.216064064612173,5.464401447223533,114.9454890788224,0.0001,3.660004846918168,0.672496442253643
7730,FGF5,37.59300125852723,5.037328245581013,1.9377536573855596,0.0001,0.0001,0.0001,0.0
7731,HAVCR1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7732,CENPC,0.0001,0.0001,0.0001,0.0001,0.0001,4.889562969545198,0.0
7733,RFPL2,145.3015347381707,5.304486576205061,2.5222903885480568,0.0001,12.651525524971705,0.0001,0.0
7734,INSIG1,651.3147792734084,4.910465255556886,4.583739185150228,24.463675213675213,0.0001,5.834162694886501,0.672496442253643
7735,INSL4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
7736,RNF121,125.06100495676117,3.27321572183912,4.494876514078968,50.15109211775879,0.0001,5.558017610469343,489.865622721618
7737,PPM1L,180.7224618556373,6.325815780017453,5.971949032562529,0.0001,9.706196188003236,3.0445350997657323,11.33636859799
7738,PGAP3,160.4819320742278,3.782729590527198,4.063295579675947,151.64240265906932,0.0001,3.873955893044672,39.677290092964896
7739,SKA2,90.3629539029163,3.5188138464434213,5.582101620261129,53.698433048433046,0.0001,3.7825510945956857,234.028761904268
7740,ZNF843,360.7186016974576,0.0001,3.454571338681768,0.0001,0.0001,0.0001,0.0
